car_id,car_type,vehicle_type,age_years,model_year,model_month,age_string,first_date,last_date,collection_period,efficiency,efficiency_score,avg_temperature,temperature_score,cell_imbalance,cell_imbalance_score,driving_habit_score,charging_count,avg_charging_amount,charging_pattern_score,weighted_avg,age_penalty,final_score
V003BF0002,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-07-02T23:23:31+00:00,2025-11-01T00:56:56+00:00,2024.07.02 ~ 2025.11.01,5.64,74.06,19.89,100.0,0.0065,96.66,89.77,219.0,27.6,97.17,88.62,1.4,87.22
V004BF0003,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-07-02T22:06:35+00:00,2025-05-06T07:32:31+00:00,2024.07.02 ~ 2025.05.06,6.91,93.16,20.33,100.0,0.007,96.3,80.0,141.0,34.7,92.29,92.49,1.4,91.09
V004BF0002,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-07-03T03:23:47+00:00,2025-10-30T15:31:47+00:00,2024.07.03 ~ 2025.10.30,7.86,100.0,19.3,100.0,0.0076,95.65,86.02,208.0,31.9,94.38,96.01,1.4,94.61
V004BF0006,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-07-02T23:07:00+00:00,2025-04-11T07:33:34+00:00,2024.07.02 ~ 2025.04.11,7.82,100.0,18.13,100.0,0.0083,94.93,80.0,179.0,33.5,94.76,94.95,1.4,93.55
V004BF0004,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-07-02T23:27:43+00:00,2024-10-18T06:25:29+00:00,2024.07.02 ~ 2024.10.18,7.37,99.98,28.16,100.0,0.007,96.25,80.0,86.0,31.2,84.6,93.47,1.4,92.07
V004BG0001,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-08-07T00:10:30+00:00,2024-09-22T04:16:33+00:00,2024.08.07 ~ 2024.09.22,6.99,94.39,29.86,100.0,0.0069,96.35,80.0,44.0,28.8,91.01,92.69,1.4,91.29
V004BG0000,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-08-07T07:04:46+00:00,2025-03-25T23:25:31+00:00,2024.08.07 ~ 2025.03.25,6.76,90.86,14.59,100.0,0.0084,94.73,91.35,62.0,37.1,83.79,91.93,1.4,90.53
V000BG0012,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-08-14T00:00:00+00:00,2025-08-26T14:24:57+00:00,2024.08.14 ~ 2025.08.26,6.13,81.4,20.32,100.0,0.0091,93.89,89.78,494.0,38.3,77.1,87.26,1.4,85.86
V003BE0000,IONIQ5_LONGRANGE,중형,2.92,2023.0,1.0,2023.01,2024-07-17T03:28:44+00:00,2024-11-13T22:35:53+00:00,2024.07.17 ~ 2024.11.13,6.69,94.1,24.93,100.0,0.0074,95.88,80.0,180.0,21.8,56.04,86.69,3.8,82.89
V000BE0029,IONIQ5_LONGRANGE,중형,4.92,2021.0,1.0,2021.01,2024-07-17T00:37:18+00:00,2025-10-15T01:17:39+00:00,2024.07.17 ~ 2025.10.15,6.41,94.26,18.8,100.0,0.0071,96.2,91.44,86.0,26.4,83.45,93.27,5.4,87.87
V000BE0032,IONIQ5_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-07-17T09:17:40+00:00,2025-11-01T19:27:41+00:00,2024.07.17 ~ 2025.11.01,6.74,97.03,22.33,100.0,0.0081,95.18,89.22,178.0,33.7,92.27,95.12,4.6,90.52
V023AL0000,SOUL_LONGRANGE,소형,6.92,2019.0,1.0,2019.01,2024-04-16T21:39:10+00:00,2025-03-06T05:55:13+00:00,2024.04.16 ~ 2025.03.06,6.39,82.55,26.32,100.0,0.0186,58.44,88.85,854.0,25.9,93.38,84.3,6.3,78.0
V001BB0001,IONIQ5,중형,4.17,2021.0,10.0,2021.10,2024-08-07T06:13:32+00:00,2025-10-29T03:29:55+00:00,2024.08.07 ~ 2025.10.29,7.93,100.0,22.36,100.0,0.01,92.47,92.29,503.0,39.6,65.6,91.73,4.8,86.93
SITESTEV6,EV6_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2023-11-14T03:00:15+00:00,2025-10-28T21:16:44+00:00,2023.11.14 ~ 2025.10.28,8.4,100.0,19.2,100.0,0.0094,93.41,89.15,1245.0,21.7,98.88,96.91,4.6,92.31
V004BE0009,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-08-07T09:09:55+00:00,2025-10-29T00:08:39+00:00,2024.08.07 ~ 2025.10.29,6.66,89.4,22.01,100.0,0.0082,95.04,80.0,233.0,26.2,84.54,89.73,1.4,88.33
V022AK0000,KONA_LONGRANGE,소형,2.92,2023.0,1.0,2023.01,2023-12-12T23:25:31+00:00,2025-07-20T13:37:24+00:00,2023.12.12 ~ 2025.07.20,5.88,70.62,19.47,100.0,0.0103,91.87,87.35,2804.0,3.8,68.91,81.56,3.8,77.76
V004BA0014,EV6_LONGRANGE,중형,3.5,2022.0,6.0,2022.06,2024-06-04T15:27:46+00:00,2024-11-25T02:15:55+00:00,2024.06.04 ~ 2024.11.25,7.69,100.0,28.98,100.0,0.0067,96.54,80.0,128.0,38.6,83.35,93.32,4.3,89.02
HANIONIQ5,IONIQ5_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2023-11-15T09:50:56+00:00,2025-09-30T08:48:45+00:00,2023.11.15 ~ 2025.09.30,7.18,100.0,22.56,100.0,0.0083,94.9,90.19,855.0,18.0,86.66,95.29,4.6,90.69
TESTNIRO01,NIRO_PLUS,소형,3.92,2022.0,1.0,2022.01,2023-11-16T05:16:07+00:00,2025-11-03T13:17:19+00:00,2023.11.16 ~ 2025.11.03,6.55,81.42,21.22,100.0,0.008,95.25,92.31,470.0,15.7,88.76,89.86,4.6,85.26
TESTBONGO,BONGO3,상용차,3.92,2022.0,1.0,2022.01,2023-10-28T04:07:37+00:00,2025-11-03T02:10:32+00:00,2023.10.28 ~ 2025.11.03,4.87,83.9,20.29,100.0,0.0078,95.43,91.46,1965.0,28.2,58.15,85.48,4.6,80.88
TESTEV9,EV9,대형,0.92,2025.0,1.0,2025.01,2023-11-14T04:26:05+00:00,2025-09-11T00:57:11+00:00,2023.11.14 ~ 2025.09.11,5.73,82.9,20.95,100.0,0.0078,95.45,87.57,428.0,23.2,88.36,89.53,1.4,88.13
V000BB0002,IONIQ5_LONGRANGE,중형,3.5,2022.0,6.0,2022.06,2024-04-16T22:06:31+00:00,2024-10-01T03:13:42+00:00,2024.04.16 ~ 2024.10.01,7.57,100.0,28.74,100.0,0.0104,91.62,80.0,291.0,26.7,68.13,89.96,4.3,85.66
V000BB0001,IONIQ5_LONGRANGE,중형,3.5,2022.0,6.0,2022.06,2024-04-16T15:06:07+00:00,2024-10-02T02:14:12+00:00,2024.04.16 ~ 2024.10.02,7.91,100.0,28.82,100.0,0.0078,95.46,80.0,256.0,22.6,86.39,93.64,4.3,89.34
V004AK0000,EV6_LONGRANGE,중형,4.92,2021.0,1.0,2021.01,2024-06-05T03:43:05+00:00,2025-10-09T04:18:24+00:00,2024.06.05 ~ 2025.10.09,4.72,68.78,22.06,100.0,0.0089,94.11,85.79,201.0,25.0,61.77,79.87,5.4,74.47
V000AL0003,IONIQ5_LONGRANGE,중형,4.17,2021.0,10.0,2021.10,2024-04-16T23:35:54+00:00,2025-10-30T05:21:42+00:00,2024.04.16 ~ 2025.10.30,7.86,100.0,23.09,100.0,0.0073,95.99,93.05,134.0,20.5,84.29,95.55,4.8,90.75
V03BA0023,EV6_LONGRANGE,중형,3.25,2022.0,9.0,2022.09,2024-05-15T10:14:48+00:00,2025-01-21T05:47:04+00:00,2024.05.15 ~ 2025.01.21,6.93,98.44,23.62,100.0,0.0112,90.0,86.39,271.0,37.3,87.0,93.38,4.1,89.28
V03BA0024,IONIQ5_LONGRANGE,중형,3.25,2022.0,9.0,2022.09,2024-05-14T15:00:01+00:00,2025-02-20T04:41:59+00:00,2024.05.14 ~ 2025.02.20,6.67,94.48,18.02,100.0,0.0094,93.37,89.02,351.0,30.5,82.5,92.31,4.1,88.21
V03BA0025,EV6_LONGRANGE,중형,3.25,2022.0,9.0,2022.09,2024-05-14T15:12:11+00:00,2025-03-07T05:23:11+00:00,2024.05.14 ~ 2025.03.07,6.67,94.49,20.54,100.0,0.0114,89.52,90.28,288.0,33.1,74.98,90.63,4.1,86.53
V03BA0027,IONIQ5_LONGRANGE,중형,3.33,2022.0,8.0,2022.08,2024-05-14T21:48:52+00:00,2025-05-21T00:14:12+00:00,2024.05.14 ~ 2025.05.21,7.32,100.0,21.09,100.0,0.0152,76.9,89.94,643.0,18.5,79.33,91.03,4.2,86.83
V03BA0028,IONIQ5_LONGRANGE,중형,3.08,2022.0,11.0,2022.11,2024-05-15T05:52:56+00:00,2024-12-16T01:50:37+00:00,2024.05.15 ~ 2024.12.16,6.07,85.17,25.57,100.0,0.0105,91.54,80.0,258.0,35.4,72.72,85.77,4.0,81.77
V03BA0030,EV6_LONGRANGE,중형,3.25,2022.0,9.0,2022.09,2024-05-14T20:40:14+00:00,2025-05-20T06:29:27+00:00,2024.05.14 ~ 2025.05.20,7.34,100.0,22.94,100.0,0.0089,94.06,93.28,688.0,20.9,67.24,92.43,4.1,88.33
V03BA0031,IONIQ5_LONGRANGE,중형,2.83,2023.0,2.0,2023.02,2024-05-15T05:19:17+00:00,2025-05-20T04:29:49+00:00,2024.05.15 ~ 2025.05.20,7.96,100.0,21.55,100.0,0.0078,95.44,87.1,105.0,27.4,76.69,93.2,3.7,89.5
V03BA0032,IONIQ5_LONGRANGE,중형,2.83,2023.0,2.0,2023.02,2024-05-14T22:33:38+00:00,2025-06-12T06:46:43+00:00,2024.05.14 ~ 2025.06.12,7.53,100.0,22.79,100.0,0.0088,94.3,86.54,1428.0,12.7,57.97,89.8,3.7,86.1
V003AL0003,IONIQ5_LONGRANGE,중형,3.08,2022.0,11.0,2022.11,2024-08-07T00:00:52+00:00,2025-08-17T20:46:22+00:00,2024.08.07 ~ 2025.08.17,7.43,100.0,20.65,100.0,0.0095,93.3,90.05,436.0,34.4,75.49,93.14,4.0,89.14
V003BA0012,IONIQ5_LONGRANGE,중형,2.83,2023.0,2.0,2023.02,2024-08-07T00:00:39+00:00,2025-10-28T15:03:10+00:00,2024.08.07 ~ 2025.10.28,6.36,88.91,19.75,100.0,0.0081,95.13,91.94,531.0,34.1,86.9,91.96,3.7,88.26
V007AL0001,NIRO_LONGRANGE,소형,7.33,2018.0,8.0,2018.08,2024-04-16T23:43:09+00:00,2025-10-18T19:11:06+00:00,2024.04.16 ~ 2025.10.18,7.53,97.8,22.68,100.0,0.0065,96.71,80.0,225.0,17.3,88.34,93.44,6.4,87.04
V000BB0000,IONIQ5_LONGRANGE,중형,3.67,2022.0,4.0,2022.04,2024-06-04T15:00:00+00:00,2025-10-28T18:48:24+00:00,2024.06.04 ~ 2025.10.28,8.37,100.0,23.24,100.0,0.0087,94.38,91.05,659.0,22.3,66.14,91.93,4.4,87.53
V012BD0029,BONGO3,상용차,2.17,2023.0,10.0,2023.10,2024-04-09T15:17:27+00:00,2024-12-30T09:07:02+00:00,2024.04.09 ~ 2024.12.30,4.28,71.42,23.78,100.0,0.0066,96.65,80.0,656.0,29.3,76.02,82.58,2.9,79.68
V007BE0000,NIRO_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2024-06-18T22:43:23+00:00,2024-09-03T08:23:28+00:00,2024.06.18 ~ 2024.09.03,7.4,87.06,29.88,100.0,0.0067,96.52,80.0,76.0,12.0,74.72,87.56,1.4,86.16
V016BF0000,GV70,중형,0.92,2025.0,1.0,2025.01,2024-07-02T23:18:23+00:00,2025-04-05T10:31:19+00:00,2024.07.02 ~ 2025.04.05,6.36,84.87,22.53,100.0,0.0074,95.88,92.03,129.0,30.1,96.75,92.4,1.4,91.0
V012BE0042,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-07-02T23:15:35+00:00,2024-08-27T01:23:27+00:00,2024.07.02 ~ 2024.08.27,4.42,70.73,31.82,96.37,0.0061,96.96,80.0,100.0,22.3,83.89,83.11,1.4,81.71
V012BE0056,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-07-02T21:20:10+00:00,2025-10-29T00:15:02+00:00,2024.07.02 ~ 2025.10.29,4.64,74.0,20.58,100.0,0.008,95.29,88.1,359.0,42.0,82.89,85.71,1.4,84.31
V004BA0004,EV6_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-04-16T21:00:07+00:00,2024-08-22T02:27:37+00:00,2024.04.16 ~ 2024.08.22,7.04,100.0,27.28,100.0,0.0079,95.36,80.0,208.0,17.2,59.5,89.14,4.6,84.54
V012BE0040,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-06-18T21:53:28+00:00,2025-10-29T12:58:17+00:00,2024.06.18 ~ 2025.10.29,4.36,69.83,17.53,100.0,0.0087,94.35,86.62,475.0,13.1,76.93,82.92,1.4,81.52
V012BD0026,BONGO3,상용차,2.92,2023.0,1.0,2023.01,2024-04-10T00:03:51+00:00,2024-07-05T22:50:54+00:00,2024.04.10 ~ 2024.07.05,4.59,77.64,28.54,100.0,0.0071,96.14,80.0,195.0,44.5,62.26,82.28,3.8,78.48
V020BG0011,IONIQ,중형,8.92,2017.0,1.0,2017.01,2024-09-11T03:17:00+00:00,2024-10-17T15:17:29+00:00,2024.09.11 ~ 2024.10.17,9.46,100.0,28.32,100.0,0.0095,93.25,80.0,122.0,30.9,85.41,93.11,7.1,86.01
V001BG0000,IONIQ5,중형,3.83,2022.0,2.0,2022.02,2024-09-11T22:35:13+00:00,2025-02-27T07:50:45+00:00,2024.09.11 ~ 2025.02.27,6.83,98.19,17.55,100.0,0.0123,87.34,89.61,196.0,51.1,73.58,91.15,4.6,86.55
V020BG0005,IONIQ,중형,8.92,2017.0,1.0,2017.01,2024-09-11T05:30:30+00:00,2024-12-13T01:33:25+00:00,2024.09.11 ~ 2024.12.13,8.07,100.0,29.32,100.0,0.0347,40.0,80.0,596.0,28.6,90.66,85.11,7.1,78.01
V020BG0007,IONIQ,중형,8.92,2017.0,1.0,2017.01,2024-09-11T00:00:22+00:00,2024-12-10T13:06:50+00:00,2024.09.11 ~ 2024.12.10,9.66,100.0,29.21,100.0,0.0155,75.33,80.0,234.0,40.4,94.36,91.61,7.1,84.51
V020BG0006,IONIQ,중형,7.92,2018.0,1.0,2018.01,2024-09-12T06:31:11+00:00,2025-03-01T04:03:01+00:00,2024.09.12 ~ 2025.03.01,7.24,100.0,24.42,100.0,0.0146,79.54,87.57,740.0,26.0,77.56,90.78,6.7,84.08
V020AL0000,IONIQ,중형,8.92,2017.0,1.0,2017.01,2024-09-11T00:00:54+00:00,2025-04-28T23:02:43+00:00,2024.09.11 ~ 2025.04.28,8.37,100.0,24.32,100.0,0.013,85.23,89.84,1496.0,25.1,86.42,93.58,7.1,86.48
V020BG0002,IONIQ,중형,8.92,2017.0,1.0,2017.01,2024-09-11T00:00:28+00:00,2025-01-07T06:46:47+00:00,2024.09.11 ~ 2025.01.07,9.26,100.0,22.63,100.0,0.0163,71.69,80.0,335.0,25.4,78.75,88.41,7.1,81.31
V020BG0015,IONIQ,중형,7.92,2018.0,1.0,2018.01,2024-09-11T00:00:02+00:00,2024-12-23T05:57:47+00:00,2024.09.11 ~ 2024.12.23,8.54,100.0,27.97,100.0,0.0115,89.38,80.0,481.0,34.0,83.32,92.12,6.7,85.42
V020BG0008,IONIQ,중형,8.92,2017.0,1.0,2017.01,2024-09-11T00:05:10+00:00,2024-12-25T03:36:39+00:00,2024.09.11 ~ 2024.12.25,8.36,100.0,25.18,100.0,0.0119,88.28,80.0,443.0,30.7,82.88,91.86,7.1,84.76
V020BG0004,IONIQ,중형,8.92,2017.0,1.0,2017.01,2024-09-11T00:00:25+00:00,2025-03-20T01:09:42+00:00,2024.09.11 ~ 2025.03.20,7.97,100.0,24.74,100.0,0.0204,47.25,89.72,1073.0,38.5,90.61,87.93,7.1,80.83
V020BG0013,IONIQ,중형,8.92,2017.0,1.0,2017.01,2024-09-11T23:53:50+00:00,2024-11-15T02:24:02+00:00,2024.09.11 ~ 2024.11.15,8.69,100.0,32.86,94.28,0.0093,93.61,80.0,47.0,34.7,84.53,92.07,7.1,84.97
V020BG0001,IONIQ,중형,7.92,2018.0,1.0,2018.01,2024-09-11T00:00:10+00:00,2024-09-24T06:53:50+00:00,2024.09.11 ~ 2024.09.24,8.9,100.0,31.25,97.49,0.0146,79.43,80.0,27.0,45.4,91.93,91.48,6.7,84.78
V000BE0017,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-09-11T01:00:13+00:00,2025-11-02T14:40:05+00:00,2024.09.11 ~ 2025.11.02,5.08,65.62,20.18,100.0,0.0089,94.12,91.19,540.0,20.0,77.21,82.29,1.4,80.89
V000BA0004,IONIQ5_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-09-11T00:02:41+00:00,2025-03-26T00:22:41+00:00,2024.09.11 ~ 2025.03.26,6.95,100.0,16.87,100.0,0.0104,91.61,80.0,293.0,33.6,97.0,94.77,4.6,90.17
V000BH0014,IONIQ5_LONGRANGE,중형,4.17,2021.0,10.0,2021.10,2024-09-11T01:04:54+00:00,2025-10-26T14:43:05+00:00,2024.09.11 ~ 2025.10.26,6.42,92.78,18.53,100.0,0.0084,94.76,92.24,426.0,25.4,83.45,92.67,4.8,87.87
V012BD0001,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-09-11T00:02:03+00:00,2025-10-29T16:24:39+00:00,2024.09.11 ~ 2025.10.29,4.32,69.34,21.14,100.0,0.0078,95.44,80.0,655.0,35.9,86.24,83.39,1.4,81.99
V011BD0006,PORTER2,상용차,1.92,2024.0,1.0,2024.01,2024-09-11T00:16:58+00:00,2025-09-18T11:15:15+00:00,2024.09.11 ~ 2025.09.18,4.38,72.36,21.71,100.0,0.0067,96.54,88.75,526.0,42.8,95.38,87.57,2.6,84.97
V011BE0003,PORTER2,상용차,0.92,2025.0,1.0,2025.01,2024-09-11T00:01:45+00:00,2025-10-29T12:56:33+00:00,2024.09.11 ~ 2025.10.29,4.49,71.77,21.3,100.0,0.0076,95.72,87.27,816.0,23.2,69.5,82.67,1.4,81.27
V012BE0013,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-09-11T00:31:34+00:00,2025-07-19T00:31:41+00:00,2024.09.11 ~ 2025.07.19,4.14,66.5,17.95,100.0,0.0079,95.37,80.0,857.0,40.4,64.75,78.85,1.4,77.45
V012BE0015,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-09-11T00:00:58+00:00,2024-10-02T05:44:04+00:00,2024.09.11 ~ 2024.10.02,4.66,74.33,29.17,100.0,0.0062,96.94,80.0,27.0,38.3,98.86,87.41,1.4,86.01
V011BE0010,PORTER2,상용차,0.92,2025.0,1.0,2025.01,2024-09-11T00:11:09+00:00,2025-07-09T08:05:28+00:00,2024.09.11 ~ 2025.07.09,4.97,79.01,18.59,100.0,0.0078,95.48,80.0,694.0,41.7,65.74,83.21,1.4,81.81
V012BE0041,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-09-11T00:27:20+00:00,2025-10-21T00:15:23+00:00,2024.09.11 ~ 2025.10.21,4.17,67.08,13.88,100.0,0.0077,95.62,90.37,765.0,40.1,57.32,79.58,1.4,78.18
V009BH0001,KONA_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2024-09-11T00:55:24+00:00,2025-10-31T16:20:28+00:00,2024.09.11 ~ 2025.10.31,6.74,78.28,18.75,100.0,0.0066,96.63,80.0,425.0,32.7,71.55,84.12,1.4,82.72
V000BE0014,IONIQ5_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-09-12T01:02:44+00:00,2024-12-11T07:12:09+00:00,2024.09.12 ~ 2024.12.11,7.67,100.0,23.74,100.0,0.0071,96.17,80.0,34.0,34.0,81.87,93.01,4.6,88.41
V004BG0005,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-09-11T01:26:39+00:00,2024-12-14T12:29:00+00:00,2024.09.11 ~ 2024.12.14,7.62,100.0,18.18,100.0,0.0052,97.57,80.0,27.0,45.6,98.11,95.95,1.4,94.55
V003BG0001,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-09-11T00:00:15+00:00,2025-03-12T02:06:29+00:00,2024.09.11 ~ 2025.03.12,6.41,85.57,17.14,100.0,0.0087,94.38,80.0,330.0,16.6,93.53,89.84,1.4,88.44
V004BG0006,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-09-11T00:25:08+00:00,2025-06-08T04:31:34+00:00,2024.09.11 ~ 2025.06.08,5.81,76.58,15.17,100.0,0.0099,92.55,80.0,215.0,29.3,79.17,84.15,1.4,82.75
V000BG0009,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-09-11T09:36:07+00:00,2024-11-29T03:29:35+00:00,2024.09.11 ~ 2024.11.29,7.46,100.0,19.1,100.0,0.0097,92.93,80.0,46.0,45.2,99.08,95.33,1.4,93.93
V004BG0004,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-09-13T23:55:51+00:00,2025-10-31T03:54:58+00:00,2024.09.13 ~ 2025.10.31,7.14,96.55,16.81,100.0,0.007,96.31,80.0,180.0,42.0,83.99,92.23,1.4,90.83
V004BH0001,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-09-11T09:57:34+00:00,2025-10-29T23:36:18+00:00,2024.09.11 ~ 2025.10.29,7.79,100.0,21.6,100.0,0.0083,94.88,88.88,354.0,19.7,95.46,96.54,1.4,95.14
V009BH0000,KONA_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2024-09-11T09:23:34+00:00,2025-10-12T22:43:52+00:00,2024.09.11 ~ 2025.10.12,8.56,100.0,26.07,100.0,0.006,97.04,91.75,207.0,35.5,66.08,92.48,1.4,91.08
V004BE0006,EV6_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-09-11T08:52:55+00:00,2024-11-14T21:38:06+00:00,2024.09.11 ~ 2024.11.14,7.17,100.0,20.12,100.0,0.0067,96.53,80.0,9.0,51.8,93.09,94.94,4.6,90.34
V003BD0001,IONIQ5_LONGRANGE,중형,3.08,2022.0,11.0,2022.11,2024-05-14T22:31:39+00:00,2024-08-08T02:10:13+00:00,2024.05.14 ~ 2024.08.08,6.33,89.03,30.62,98.75,0.0094,93.44,80.0,93.0,21.7,90.4,90.11,4.0,86.11
V012BE0014,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-06-04T23:06:54+00:00,2024-08-14T08:50:13+00:00,2024.06.04 ~ 2024.08.14,4.6,73.46,31.13,97.73,0.0068,96.43,80.0,359.0,39.3,56.43,79.58,1.4,78.18
V012BE0030,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-06-04T21:46:51+00:00,2024-08-16T07:54:20+00:00,2024.06.04 ~ 2024.08.16,4.32,69.31,31.41,97.19,0.0052,97.59,80.0,94.0,38.0,96.75,85.03,1.4,83.63
V000BE0019,IONIQ5_LONGRANGE,중형,2.92,2023.0,1.0,2023.01,2024-06-19T08:18:56+00:00,2024-08-11T04:28:16+00:00,2024.06.19 ~ 2024.08.11,5.83,81.25,27.33,100.0,0.0071,96.2,80.0,13.0,50.5,85.69,87.4,3.8,83.6
V009BE0001,KONA_LONGRANGE,소형,6.92,2019.0,1.0,2019.01,2024-06-18T23:28:28+00:00,2025-11-01T01:21:00+00:00,2024.06.18 ~ 2025.11.01,7.86,100.0,26.35,100.0,0.0056,97.33,90.7,100.0,17.8,72.64,93.45,6.3,87.15
V000BE0006,IONIQ5_LONGRANGE,중형,4.83,2021.0,2.0,2021.02,2024-06-18T22:21:30+00:00,2024-08-18T08:34:31+00:00,2024.06.18 ~ 2024.08.18,7.38,100.0,29.21,100.0,0.0072,96.05,80.0,36.0,27.6,79.35,92.57,5.4,87.17
V000BE0009,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-06-18T23:32:24+00:00,2024-08-20T00:00:13+00:00,2024.06.18 ~ 2024.08.20,7.08,95.59,28.89,100.0,0.0094,93.37,80.0,38.0,34.6,85.38,91.66,1.4,90.26
V003BA0005,IONIQ5_LONGRANGE,중형,3.0,2022.0,12.0,2022.12,2024-03-19T15:00:44+00:00,2025-06-18T03:52:19+00:00,2024.03.19 ~ 2025.06.18,7.13,100.0,20.44,100.0,0.0094,93.34,90.1,392.0,35.1,81.45,94.15,3.9,90.25
V012BE0065,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-07-02T23:10:51+00:00,2024-08-02T05:04:18+00:00,2024.07.02 ~ 2024.08.02,4.33,69.37,29.88,100.0,0.0061,96.98,80.0,53.0,15.6,78.77,82.42,1.4,81.02
V012BE0032,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-06-04T20:58:31+00:00,2024-08-17T05:06:20+00:00,2024.06.04 ~ 2024.08.17,5.39,85.32,28.61,100.0,0.0068,96.48,80.0,140.0,41.0,64.23,85.22,1.4,83.82
V018BF0000,NIRO2,소형,0.92,2025.0,1.0,2025.01,2024-07-02T20:54:25+00:00,2024-08-03T04:57:32+00:00,2024.07.02 ~ 2024.08.03,8.38,100.0,27.92,100.0,0.0092,93.75,80.0,8.0,51.1,94.69,94.74,1.4,93.34
V003BA0004,IONIQ5_LONGRANGE,중형,3.17,2022.0,10.0,2022.10,2024-03-21T04:56:45+00:00,2024-07-25T08:29:20+00:00,2024.03.21 ~ 2024.07.25,6.8,96.28,24.55,100.0,0.0101,92.27,80.0,151.0,36.0,85.24,91.68,4.0,87.68
V011BE0028,PORTER2,상용차,0.92,2025.0,1.0,2025.01,2024-07-17T01:30:54+00:00,2024-07-29T08:04:04+00:00,2024.07.17 ~ 2024.07.29,4.63,73.99,31.67,96.65,0.0069,96.37,80.0,43.0,55.9,61.47,80.41,1.4,79.01
V011BE0021,PORTER2,상용차,0.92,2025.0,1.0,2025.01,2024-07-17T00:00:10+00:00,2024-07-29T07:27:59+00:00,2024.07.17 ~ 2024.07.29,5.15,81.66,31.99,96.03,0.0063,96.82,80.0,27.0,26.7,83.35,86.58,1.4,85.18
V011BE0030,PORTER2,상용차,0.92,2025.0,1.0,2025.01,2024-07-17T00:01:13+00:00,2024-07-28T00:39:13+00:00,2024.07.17 ~ 2024.07.28,5.14,81.56,29.99,100.0,0.0062,96.92,80.0,7.0,52.5,64.45,84.08,1.4,82.68
V004BA0001,EV6_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-04-16T22:18:38+00:00,2025-09-01T00:36:04+00:00,2024.04.16 ~ 2025.09.01,7.78,100.0,23.72,100.0,0.0266,40.0,87.47,436.0,24.3,81.04,84.75,4.6,80.15
V003BD0000,IONIQ5_LONGRANGE,중형,2.75,2023.0,3.0,2023.03,2024-05-15T06:23:49+00:00,2024-07-30T03:10:06+00:00,2024.05.15 ~ 2024.07.30,7.1,99.91,29.0,100.0,0.0087,94.36,80.0,44.0,38.1,76.15,91.72,3.6,88.12
SITESTKONA,KONA_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2023-11-14T08:36:41+00:00,2024-07-28T10:49:44+00:00,2023.11.14 ~ 2024.07.28,7.68,90.76,16.73,100.0,0.0071,96.21,80.0,350.0,22.5,67.74,87.58,1.4,86.18
V012BE0094,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-07-17T04:01:09+00:00,2024-07-23T07:58:56+00:00,2024.07.17 ~ 2024.07.23,5.32,84.29,30.85,98.29,0.0071,96.22,80.0,13.0,57.5,66.64,84.95,1.4,83.55
